CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER,snap_ever,tanf_ever,program_group,edu_level,edu_label
929802,9298,2,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
929803,9298,2,1.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
929804,9298,2,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
929805,9298,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
930801,9308,2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
930802,9308,2,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
930803,9308,2,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
930804,9308,2,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
930805,9308,2,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
930806,9308,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
930807,9308,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
931201,9312,1,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
931202,9312,1,1.0,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
931203,9312,1,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
931204,9312,1,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
931701,9317,2,1.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
931702,9317,2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
931703,9317,2,1.0,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
931704,9317,2,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
931901,9319,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
931902,9319,2,2.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
931903,9319,2,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
932301,9323,2,1.0,,,,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
932501,9325,2,2.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
932502,9325,2,1.0,,,,,,,,,,,,0.0,,,,0.0,1.0,0.0,,,,1.0,HS or GED
933001,9330,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
933301,9333,2,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
933601,9336,2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
933701,9337,2,1.0,,,0.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,,1.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
933702,9337,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
934001,9340,2,2.0,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
934101,9341,2,2.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
934102,9341,2,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
934201,9342,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
934202,9342,2,2.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
934401,9344,1,2.0,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
934402,9344,1,1.0,,,,,,,,,,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
934601,9346,2,1.0,,0.0,,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
934701,9347,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
934702,9347,2,2.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
934901,9349,1,2.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
934902,9349,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
934903,9349,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
934904,9349,1,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
935301,9353,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
935302,9353,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
935401,9354,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
935402,9354,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
935403,9354,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
935501,9355,1,1.0,,,,0.0,0.0,,,0.0,,0.0,0.0,1.0,,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
935901,9359,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
935902,9359,1,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
936001,9360,1,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
936002,9360,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
936301,9363,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
936501,9365,1,1.0,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
936601,9366,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
936602,9366,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
937101,9371,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
937102,9371,1,2.0,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
937401,9374,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
937402,9374,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
937403,9374,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
937404,9374,1,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
937801,9378,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
937802,9378,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
938001,9380,1,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
938002,9380,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
938101,9381,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
938102,9381,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
938103,9381,1,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
938201,9382,1,2.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
938202,9382,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
938203,9382,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
938204,9382,1,2.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
938205,9382,1,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
938301,9383,1,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
938302,9383,1,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
938401,9384,1,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
938801,9388,1,2.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
938802,9388,1,2.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
938803,9388,1,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
939201,9392,2,2.0,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
939202,9392,2,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
939203,9392,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
939601,9396,1,2.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
939602,9396,1,2.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
939603,9396,1,1.0,,,0.0,,,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
939701,9397,1,1.0,,,,,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
939702,9397,1,1.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
940101,9401,2,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
940102,9401,2,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
940103,9401,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
940301,9403,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
940302,9403,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
940601,9406,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
940801,9408,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
940802,9408,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
940803,9408,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
941301,9413,2,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
941302,9413,2,1.0,,,,,,,,,,0.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
941601,9416,1,2.0,,,,,,,,,,0.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
941602,9416,1,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
942101,9421,2,1.0,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
942102,9421,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
942301,9423,2,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
942302,9423,2,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
942303,9423,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
942901,9429,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
942902,9429,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
943001,9430,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
943002,9430,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
943201,9432,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
943301,9433,2,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
943302,9433,2,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
943401,9434,1,1.0,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
943402,9434,1,2.0,,,,,,,,,,,0.0,,,1.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
944001,9440,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
944002,9440,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
944101,9441,2,1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,,1.0,HS or GED
944102,9441,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
944103,9441,2,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
944104,9441,2,2.0,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
944601,9446,2,2.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
944602,9446,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
945201,9452,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
945501,9455,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
945502,9455,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
945601,9456,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
945901,9459,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
946001,9460,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
946101,9461,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
946102,9461,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
946401,9464,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
946601,9466,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
946602,9466,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
946901,9469,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
947301,9473,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947302,9473,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
947303,9473,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
947304,9473,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947305,9473,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947601,9476,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947602,9476,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
947701,9477,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947702,9477,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
947703,9477,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947901,9479,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
947902,9479,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
948201,9482,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
948202,9482,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
948203,9482,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
948301,9483,1,2.0,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,1.0,HS or GED
948302,9483,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
948501,9485,1,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
948502,9485,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
948503,9485,1,1.0,,,,,,,,,,0.0,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
948504,9485,1,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
948701,9487,1,1.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
948702,9487,1,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
948801,9488,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
948802,9488,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
948803,9488,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949201,9492,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949202,9492,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949601,9496,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
949602,9496,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
949603,9496,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
949701,9497,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949702,9497,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949801,9498,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949802,9498,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949803,9498,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949804,9498,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949805,9498,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949901,9499,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949902,9499,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949903,9499,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949904,9499,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
949905,9499,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949906,9499,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
949907,9499,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
950101,9501,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
950401,9504,2,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
950701,9507,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
950702,9507,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
950703,9507,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
951001,9510,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
951201,9512,2,2.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,,1.0,HS or GED
951202,9512,2,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
951501,9515,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
951502,9515,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
951503,9515,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
951601,9516,1,2.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
951602,9516,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
951603,9516,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Neither,0.0,No HS / GED
951604,9516,1,2.0,,,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
951605,9516,1,2.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
951701,9517,1,1.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
951702,9517,1,1.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
952101,9521,2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,Both SNAP and TANF,1.0,HS or GED
952102,9521,2,2.0,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
952103,9521,2,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
952201,9522,2,2.0,,,0.0,,0.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
952202,9522,2,1.0,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
952301,9523,2,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
952302,9523,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
952303,9523,2,1.0,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
952304,9523,2,2.0,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
952305,9523,2,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
952306,9523,2,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
952307,9523,2,2.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
952501,9525,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
952901,9529,1,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
952902,9529,1,1.0,,,,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,,,1.0,HS or GED
952903,9529,1,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
952904,9529,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
953001,9530,1,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
953002,9530,1,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
953201,9532,1,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
953202,9532,1,2.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
953203,9532,1,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
953601,9536,2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
953602,9536,2,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
953701,9537,1,1.0,,,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
953702,9537,1,2.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
953703,9537,1,1.0,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
953704,9537,1,2.0,,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
954101,9541,1,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
954201,9542,2,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
954202,9542,2,2.0,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
954203,9542,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
954204,9542,2,1.0,,,,,,,,,,,,,,,,,,,,,,,
955401,9554,2,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
