CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER
886102,8861,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
886401,8864,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
886402,8864,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,1
886701,8867,1,2,-7,-7,0,-7,0,0,0,0,1,1,1,1,-7,1,-7,0,0,0
886702,8867,1,1,-7,-7,0,-7,-7,1,-7,1,1,1,1,1,1,-7,-7,0,0,0
886703,8867,1,1,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,1,1,1,-7,0,0,0
886901,8869,1,1,-7,-7,-7,0,-7,-7,-7,-7,1,0,1,-7,-7,-7,0,0,0,0
886902,8869,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,1,0,0
886903,8869,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,0,0
886904,8869,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,0,0,0,1,0
887001,8870,1,1,-7,-7,0,0,-7,0,-7,-7,0,1,1,-7,1,-7,-7,0,0,0
887002,8870,1,1,-7,-7,0,-7,-7,0,-7,-7,1,0,0,0,0,-7,-7,0,1,0
887003,8870,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
887301,8873,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
887801,8878,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
887802,8878,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
888301,8883,1,1,-7,-7,0,-7,0,0,-7,-7,0,0,0,0,-7,-7,-7,0,1,0
888302,8883,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,-7,-7,-7,0,0,1,0
888501,8885,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
888502,8885,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
888801,8888,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
888802,8888,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
888901,8889,1,1,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,1,0
888902,8889,1,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,0,0,-7,0,1,0
888903,8889,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
889001,8890,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,1,0,1,0
889002,8890,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0,1,0
889501,8895,1,1,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,-7,0,-7,0,1,0
889502,8895,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
889601,8896,1,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
889602,8896,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,0,1,0
889901,8899,1,2,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,0,0,0
890001,8900,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
890002,8900,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
890003,8900,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
890004,8900,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
890005,8900,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
890201,8902,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
890202,8902,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
890203,8902,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
890401,8904,1,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,1,-7,0,0,1,0
890402,8904,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
890403,8904,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
890901,8909,1,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
890902,8909,1,2,-7,-7,0,-7,-7,0,-7,0,0,0,-7,0,0,-7,0,0,1,0
891001,8910,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,-7,0,1,0
891002,8910,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
891003,8910,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
891201,8912,1,2,-7,-7,0,-7,0,0,-7,0,0,0,-7,0,-7,0,-7,0,1,0
891202,8912,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
891301,8913,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
891601,8916,1,2,-7,1,-7,0,1,-7,0,0,0,-7,-7,-7,-7,-7,0,0,1,0
891602,8916,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
892001,8920,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,1,0,0
892002,8920,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,0,0
892003,8920,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
892501,8925,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,-7,0,1,0
892502,8925,1,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-7,0,1,0
892503,8925,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
892601,8926,1,2,-7,0,-7,-7,0,-7,0,0,0,1,0,-7,1,-7,-7,0,1,0
892602,8926,1,1,-7,-7,-7,-7,0,-7,0,0,-7,0,0,0,-7,1,-7,0,1,0
892603,8926,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,1,0,0
892701,8927,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
892702,8927,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,0,0,0,1,0
893101,8931,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
893201,8932,1,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
893202,8932,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0,0
893401,8934,1,1,-7,-7,0,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,1,0
893402,8934,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,-7,-7,0,0,1,0
893801,8938,1,2,-7,-7,0,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,1,0
893802,8938,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
893803,8938,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,-7,0,1,0
893901,8939,1,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,0,-7,0,1,0
893902,8939,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
894001,8940,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,1,0
894002,8940,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
894003,8940,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
894201,8942,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
894202,8942,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,0,0,1,0
894203,8942,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
894204,8942,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
894205,8942,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
894206,8942,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
894401,8944,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,1,0,1,0
894402,8944,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
894403,8944,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
894601,8946,1,2,-7,-7,0,-7,-7,0,-7,0,1,0,0,1,1,-7,0,0,1,0
894602,8946,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,0,1,0
894801,8948,1,2,-7,-7,0,-7,0,0,0,1,1,0,0,1,-7,1,-7,1,0,0
894802,8948,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,-7,0,0,0
894803,8948,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,0,1,0
894804,8948,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
894805,8948,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,0,1,0
894901,8949,1,1,-7,-7,0,-7,0,0,0,0,0,0,1,0,-7,0,-7,1,0,0
894902,8949,1,2,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0,0,-7,0,0,0
894903,8949,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
895101,8951,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
895102,8951,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
895301,8953,1,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
895302,8953,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,-7,1,0,0
895303,8953,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
895501,8955,1,1,-7,-7,0,0,-7,0,0,0,-7,0,0,-7,-7,-7,-7,1,0,0
895502,8955,1,2,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-7,1,0,0
895601,8956,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-7,0,0,1,0
895602,8956,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-7,1,1,0,0
896001,8960,2,2,-7,-7,0,0,0,0,0,1,1,0,1,1,-7,1,-7,0,1,0
896002,8960,2,2,-7,-7,0,0,0,0,1,1,1,1,1,-7,1,1,1,1,0,0
896101,8961,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
896102,8961,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
896201,8962,2,1,-7,0,-7,0,0,-7,0,1,-7,-7,-7,-7,0,-7,0,0,1,0
896202,8962,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,0,-7,1,0,0
896203,8962,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
896501,8965,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
896502,8965,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
896601,8966,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
896602,8966,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
896701,8967,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,-7,0,0,1,0
896702,8967,1,2,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,-7,0,-7,0,1,0
896703,8967,1,2,-7,-7,-7,-7,-7,-7,-7,-7,1,1,0,0,0,-7,0,0,1,0
896704,8967,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
896705,8967,1,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,1,1,0,0,1,0
896706,8967,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
896901,8969,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
896902,8969,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,0,1,0
896903,8969,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,0,1,0
896904,8969,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0
896905,8969,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
897001,8970,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-7,0,1,0
897401,8974,2,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,1,0,0
897402,8974,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
897403,8974,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
897404,8974,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
897701,8977,2,2,-7,-7,-7,0,0,-7,0,0,1,1,0,1,-7,1,-7,0,1,0
897702,8977,2,1,-7,-7,0,0,0,0,0,0,1,-2,0,1,-7,0,-7,0,1,0
897703,8977,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
897704,8977,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
898201,8982,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,1,0
898501,8985,2,2,-7,-7,0,-7,-7,0,-7,-7,0,1,-7,1,1,-7,0,0,1,0
898502,8985,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,1,0,0,-7,0,1,0
899601,8996,2,2,-7,-7,0,-7,-7,0,-7,0,1,0,0,0,0,-7,0,0,1,0
899602,8996,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,0,0,1,0
899603,8996,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,0,1,0
900001,9000,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
900002,9000,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
900003,9000,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
900401,9004,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
900402,9004,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
901101,9011,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
901102,9011,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
901103,9011,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
901201,9012,2,1,-7,-7,-7,0,0,-7,0,0,0,0,0,-7,-7,-7,0,0,1,0
901801,9018,2,2,-7,-7,0,-7,-7,0,-7,0,1,1,1,0,1,-7,-7,0,1,0
901901,9019,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,0,1,0
901902,9019,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,1,0,0
901903,9019,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,1,0
901904,9019,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,1,0,0
902101,9021,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,-7,1,0,0
902301,9023,2,2,-7,-7,-7,-7,-7,-7,-7,0,1,1,1,1,-7,1,-7,0,1,0
902302,9023,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1,1,0,0
902501,9025,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
902502,9025,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
902503,9025,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
902901,9029,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
903301,9033,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
903302,9033,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
903501,9035,2,1,-7,-7,0,-7,0,0,0,0,1,0,0,0,-7,0,-7,0,1,0
903502,9035,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,1,0
903503,9035,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,1,0
903701,9037,2,2,-7,-7,0,-7,-7,0,0,0,1,1,0,-7,1,-7,0,0,1,0
903702,9037,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,-7,1,0,0
903703,9037,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,1,0,0,1,0
903801,9038,2,2,-7,-7,0,0,0,0,0,0,1,1,1,-7,1,1,1,0,1,0
903802,9038,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
904001,9040,2,1,-7,-7,0,-7,-7,0,-7,-7,-7,0,-7,-7,-7,-7,-7,0,1,0
904002,9040,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,0,1,0
904003,9040,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
904101,9041,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
904102,9041,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
904103,9041,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
904501,9045,2,1,-7,-7,0,-7,0,0,-7,0,-7,-7,0,-7,-7,-7,-7,1,0,0
904502,9045,2,2,-7,-7,0,-7,0,0,-7,0,0,0,-7,-7,-7,-7,-7,0,1,0
904503,9045,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
904601,9046,2,1,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,1,0
904801,9048,2,2,-7,-7,-7,0,0,-7,0,1,1,1,1,-7,1,-7,1,0,1,0
904802,9048,2,2,-7,-7,1,0,0,0,0,0,0,1,0,-7,1,-7,1,1,0,0
904803,9048,2,2,-7,-7,0,-7,0,0,-7,1,1,1,1,0,-7,1,-7,1,0,0
904804,9048,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,1,1,0,0
904805,9048,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,1,0,0
904806,9048,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,1,1,1,1,0,0
905001,9050,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
905002,9050,2,2,-7,-7,0,0,0,0,0,0,0,0,1,-7,1,-7,-7,0,1,0
905003,9050,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
905301,9053,2,2,-7,0,1,-7,0,1,-7,1,1,0,1,1,-7,1,-7,0,1,0
905701,9057,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
905702,9057,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,1,0,0,1,0
905703,9057,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
905704,9057,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,0,1,0
906001,9060,2,2,1,0,-7,1,0,-7,0,0,1,0,1,-7,-7,-7,1,1,0,0
906002,9060,2,2,1,1,-7,1,1,-7,0,1,1,1,1,1,-7,1,-7,1,0,0
906003,9060,2,2,1,1,-7,0,1,-7,1,1,1,1,1,-7,-7,-7,1,1,0,0
906004,9060,2,2,1,1,-7,0,1,-7,1,1,1,0,0,0,-7,1,-7,1,0,0
906005,9060,2,1,-7,0,0,0,0,0,-7,0,-7,1,1,0,-7,0,-7,1,0,0
906301,9063,2,1,-7,0,-7,0,0,-7,0,1,0,0,0,-7,0,0,1,0,0,0
906302,9063,2,2,-7,-7,1,0,0,1,1,0,1,1,1,-7,1,0,0,1,0,0
906401,9064,2,2,-7,-7,0,0,0,0,0,0,1,1,0,-7,1,-7,0,0,1,0
906402,9064,2,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
906403,9064,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,-7,0,1,0
906404,9064,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,1,0,0
906501,9065,2,2,-7,-7,0,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,1,0
906502,9065,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
906701,9067,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
906702,9067,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
906703,9067,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
907001,9070,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,0,1,0
907002,9070,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
907003,9070,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
907401,9074,2,2,0,1,1,0,1,1,-7,0,1,1,1,1,-7,1,-7,0,0,0
907402,9074,2,1,-7,-7,0,-7,0,0,-7,1,-7,0,0,1,-7,0,-7,0,0,0
907403,9074,2,2,-7,-7,0,-7,-7,0,-7,1,-7,1,1,1,1,-7,1,1,0,0
908001,9080,2,2,-7,0,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,0,1,0
908002,9080,2,1,-7,0,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
908003,9080,2,1,-7,-7,0,-7,0,0,-7,0,0,0,-7,-7,-7,0,-7,0,1,0
908101,9081,2,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
908102,9081,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1,-7,0,1,0
908103,9081,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0,0,1,0
908401,9084,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
908402,9084,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
908601,9086,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
908602,9086,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
908701,9087,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
909201,9092,2,2,-7,-7,0,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,1,0
909202,9092,2,2,-7,-7,0,-7,-7,0,0,0,0,0,0,0,0,0,0,0,1,0
909501,9095,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0
910001,9100,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
910002,9100,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
910003,9100,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
910101,9101,2,1,-7,-7,0,0,0,0,0,1,0,0,0,-7,0,0,0,1,0,0
910102,9101,2,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
910103,9101,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
910104,9101,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
910301,9103,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
910302,9103,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
